2026-01-19 19:22:00 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2011-2012\ALB_CR_G.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\BMX_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\BPXO_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 7801 rows and 12 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\BPXO_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\DEMO_L.xpt
2026-01-19 19:22:07 | ERROR | clean_xpt | Error cleaning file ./data/nhanes_data\2021-2022\DEMO_L.xpt: 'utf-8' codec can't decode byte 0x92 in position 13: invalid start byte
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\DIQ_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 11744 rows and 9 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 3 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\DIQ_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\DR1TOT_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 8860 rows and 168 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 4 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\DR1TOT_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\GHB_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 7199 rows and 3 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\GHB_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\GLU_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 3996 rows and 4 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\GLU_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\HDL_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 8068 rows and 4 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\HDL_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\INS_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 3996 rows and 5 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\INS_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\SMQFAM_L.xpt
2026-01-19 19:22:07 | INFO | clean_xpt | Loaded XPT file with 11933 rows and 3 columns
2026-01-19 19:22:07 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:07 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\SMQFAM_L.parquet
2026-01-19 19:22:07 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\SMQRTU_L.xpt
2026-01-19 19:22:08 | INFO | clean_xpt | Loaded XPT file with 7199 rows and 21 columns
2026-01-19 19:22:08 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:08 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\SMQRTU_L.parquet
2026-01-19 19:22:08 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\SMQ_L.xpt
2026-01-19 19:22:08 | INFO | clean_xpt | Loaded XPT file with 9015 rows and 9 columns
2026-01-19 19:22:08 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:08 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\SMQ_L.parquet
2026-01-19 19:22:08 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\TCHOL_L.xpt
2026-01-19 19:22:08 | INFO | clean_xpt | Loaded XPT file with 8068 rows and 4 columns
2026-01-19 19:22:08 | INFO | clean_xpt | Selected 2 relevant variables
2026-01-19 19:22:08 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\TCHOL_L.parquet
2026-01-19 19:22:08 | INFO | clean_xpt | Processing file: ./data/nhanes_data\2021-2022\TRIGLY_L.xpt
2026-01-19 19:22:08 | INFO | clean_xpt | Loaded XPT file with 3996 rows and 10 columns
2026-01-19 19:22:08 | INFO | clean_xpt | Selected 1 relevant variables
2026-01-19 19:22:08 | INFO | clean_xpt | Saved cleaned file to: ./data/cleaned\2021-2022\TRIGLY_L.parquet
